芸名,読み仮名,誕生日,出身地,出身校,芸名の由来,愛称,役柄,退団年,備考
秋田 露子,あきた つゆこ,3月17日,大阪府池田市,,百人一首,,娘役,1925年,
天野 香久子,あまの かくこ,3月7日,大阪府大阪市,,百人一首,,両役,1927年,
有馬 稻子,ありま いねこ,,,大阪府池田師範学校附属小学校,百人一首,腕白小僧有馬猫,男役,1926年,(2代目)有馬稲子は姪（養女）
沖野 石子,おきの いしこ,6月28日,福井県,,百人一首,,娘役,1921年,
三笠 月子,みかさ つきこ,3月28日,大阪府,,百人一首,,娘役,1919年,
