芸名,読み仮名,誕生日,出身地,出身校,芸名の由来,愛称,役柄,退団年,備考
奈良 八重子,なら やえこ,,,,百人一首,,,1920年,
松帆 もしほ,まつほ もしほ,,,,百人一首,,　,1918年,
若菜 君子,わかな きみこ,12月3日,東京都千代田区,,百人一首,,娘役,1925年に一度退団し、復帰後、1931年,娘は上杉秀子初代雪組組長
