芸名,読み仮名,誕生日,出身地,出身校,芸名の由来,愛称,役柄,退団年,備考
岩瀬 滝子,いわせ たきこ,,,,百人一首,,,1918年,
春日 花子,かすが はなこ,8月17日,三重県津市,,百人一首　,,娘役,1927年,夫は元プロ野球選手の湯浅禎夫娘は二代目・春日花子妹は早川和子
住江 岸子,すみのえ きしこ,1月13日,大阪府大阪市中央区,,百人一首,,娘役,1926年,
雪野 富士子,ゆきの ふじこ,12月25日,京都府京都市,,百人一首,石川さん,男役,1926年に一度退団し、復帰後1934年,妹は加茂なか子
